Journal,URL,journal_abbr,search_abbr
Urban Folklore and Anthropology,https://ideas.repec.org/s/rnp/urbfan.html,urbfan,
Urban Planning,https://ideas.repec.org/s/cog/urbpla.html,urbpla,
Urban Research & Practice,https://ideas.repec.org/s/taf/rurpxx.html,rurpxx,
Urban Studies,https://ideas.repec.org/s/sae/urbstu.html,urbstu,
Utilitas,https://ideas.repec.org/s/cup/utilit.html,utilit,
Utilities Policy,https://ideas.repec.org/s/eee/juipol.html,juipol,
UTMS Journal of Economics,https://ideas.repec.org/s/ris/utmsje.html,utmsje,
Valahian Journal of Economic Studies,https://ideas.repec.org/s/vlh/journl.html,journl,
Valahian Journal of Economic Studies,https://ideas.repec.org/s/vrs/vaecst.html,vaecst,
Venture Capital,https://ideas.repec.org/s/taf/veecee.html,veecee,
Vestnik of the St. Petersburg University. Series 5. Economics Вестник Санкт-Петербургского университета. Серия 5. Экономика,https://ideas.repec.org/s/scn/003571.html,003571,
Vienna Yearbook of Population Research,https://ideas.repec.org/s/vid/yearbk.html,yearbk,
Vierteljahreshefte zur Arbeits- und Wirtschaftsforschung,https://ideas.repec.org/s/dah/aeqvaw.html,aeqvaw,
Vierteljahrshefte zur Wirtschaftsforschung Quarterly Journal of Economic Research,https://ideas.repec.org/s/diw/diwvjh.html,diwvjh,
Vikalpa: The Journal for Decision Makers,https://ideas.repec.org/s/sae/vikjou.html,vikjou,
Vilakshan - XIMB Journal of Management,https://ideas.repec.org/s/eme/xjmpps.html,xjmpps,
Village and Agriculture Wieś i Rolnictwo),https://ideas.repec.org/s/ags/polvaa.html,polvaa,
Virtual Economics,https://ideas.repec.org/s/aid/journl.html,journl,
Vision,https://ideas.repec.org/s/sae/vision.html,vision,
Visnyk of National University of Civil Protection of Ukraine. Public Administration series.,https://ideas.repec.org/s/vnu/journl.html,journl,
Visnyk of the National Bank of Ukraine,https://ideas.repec.org/s/ukb/journl.html,journl,
Vniversitas Económica,https://ideas.repec.org/s/col/000416.html,000416,
Voprosy Ekonomiki,https://ideas.repec.org/s/nos/voprec.html,voprec,
Voprosy obrazovaniya Educational Studies Moscow,https://ideas.repec.org/s/nos/voprob.html,voprob,
Water Economics and Policy WEP),https://ideas.repec.org/s/wsi/wepxxx.html,wepxxx,
Water Figures: quarterly newsletter of the International Water Management Institute IWMI),https://ideas.repec.org/s/iwt/watfig.html,watfig,
Water International,https://ideas.repec.org/s/taf/rwinxx.html,rwinxx,
"Water Resources Management: An International Journal, Published for the European Water Resources Association EWRA)",https://ideas.repec.org/s/spr/waterr.html,waterr,
Weekly Report,https://ideas.repec.org/s/diw/diwwrp.html,diwwrp,
West African Journal of Monetary and Economic Integration,https://ideas.repec.org/s/wam/journl.html,journl,
Western Balkan Journal of Agricultural Economics and Rural Development WBJAERD),https://ideas.repec.org/s/ags/iepwbj.html,iepwbj,
Western economic developments,https://ideas.repec.org/s/fip/fedfwe.html,fedfwe,
Western Economics Forum,https://ideas.repec.org/s/ags/weecfo.html,weecfo,
Western Journal of Agricultural Economics,https://ideas.repec.org/s/ags/wjagec.html,wjagec,
Wheat Studies,https://ideas.repec.org/s/ags/frisws.html,frisws,
WIFO Bulletin,https://ideas.repec.org/s/wfo/wblltn.html,wblltn,
WIFO Monatsberichte monthly reports),https://ideas.repec.org/s/wfo/monber.html,monber,
WIFO Reports on Austria,https://ideas.repec.org/s/wfo/repoau.html,repoau,
Wiley Interdisciplinary Reviews: Energy and Environment,https://ideas.repec.org/s/bla/wireae.html,wireae,
Wirtschaft im Wandel,https://ideas.repec.org/s/zbw/iwhwiw.html,iwhwiw,
Wirtschaft und Gesellschaft - WuG,https://ideas.repec.org/s/clr/wugarc.html,wugarc,
Wirtschaftsdienst – Zeitschrift für Wirtschaftspolitik 1949 - 2007),https://ideas.repec.org/s/zbw/wirtdi.html,wirtdi,
Wirtschaftsdienst,https://ideas.repec.org/s/spr/wirtsc.html,wirtsc,
Wirtschaftsdienst,https://ideas.repec.org/s/vrs/wirtsc.html,wirtsc,
Wirtschaftspolitische Blätter,https://ideas.repec.org/s/vrs/wipobl.html,wipobl,
WISTA – Wirtschaft und Statistik,https://ideas.repec.org/s/zbw/wistat.html,wistat,
Work Study,https://ideas.repec.org/s/eme/wsppss.html,wsppss,
"Work, Employment & Society",https://ideas.repec.org/s/sae/woemps.html,woemps,
World Affairs,https://ideas.repec.org/s/wly/woraff.html,woraff,
World Bank - Economic Premise,https://ideas.repec.org/s/wbk/prmecp.html,prmecp,
World Bank - Inequality in Focus,https://ideas.repec.org/s/wbk/prminq.html,prminq,
World Development Perspectives,https://ideas.repec.org/s/eee/wodepe.html,wodepe,
World Development,https://ideas.repec.org/s/eee/wdevel.html,wdevel,
World Economic Review,https://ideas.repec.org/s/wea/worler.html,worler,
World Economics,https://ideas.repec.org/s/wej/wldecn.html,wldecn,
World Journal of Applied Economics,https://ideas.repec.org/s/ana/journl.html,journl,
World Journal of Business and Management,https://ideas.repec.org/s/mth/wjbm88.html,wjbm88,
World of economics and management Vestnik NSU. Series: Social and Economics Sciences,https://ideas.repec.org/s/nos/wjflnh.html,wjflnh,
World of Real Estate Journal Swiat Nieruchomosci),https://ideas.repec.org/s/kra/journl.html,journl,
World Patent Information,https://ideas.repec.org/s/eee/worpat.html,worpat,
"World Review of Entrepreneurship, Management and Sustainable Development",https://ideas.repec.org/s/ids/wremsd.html,wremsd,
World Scientific Research,https://ideas.repec.org/s/aoj/woscre.html,woscre,
World Trade Review,https://ideas.repec.org/s/cup/wotrrv.html,wotrrv,
"Wroclaw Review of Law, Administration & Economics",https://ideas.repec.org/s/vrs/wrolae.html,wrolae,
WSB Journal of Business and Finance,https://ideas.repec.org/s/vrs/wsbjbf.html,wsbjbf,
WSI-Mitteilungen,https://ideas.repec.org/s/nms/wsimit.html,wsimit,
WZB-Mitteilungen: Quartalsheft für Sozialforschung,https://ideas.repec.org/s/zbw/wzbmtn.html,wzbmtn,
X-pedientes_Económicos,https://ideas.repec.org/s/xpe/journl.html,journl,
Yearbook of D. A. Tsenov Academy of Economics,https://ideas.repec.org/s/dat/yrbook.html,yrbook,
"Yearbook of the Faculty of Economics and Business Administration, Sofia University",https://ideas.repec.org/s/sko/yrbook.html,yrbook,
Yeiya,https://ideas.repec.org/s/mig/yejrnl.html,yejrnl,
Yildiz Social Science Review,https://ideas.repec.org/s/aye/journl.html,journl,
Z'GuG Zeitschrift für Gemeinwirtschaft und Gemeinwohl,https://ideas.repec.org/s/nms/nozgug.html,nozgug,
Zagadnienia Ekonomiki Rolnej Problems of Agricultural Economics,https://ideas.repec.org/s/vrs/zerpae.html,zerpae,
Zagreb International Review of Economics and Business,https://ideas.repec.org/s/vrs/zirebs.html,zirebs,
Zagreb International Review of Economics and Business,https://ideas.repec.org/s/zag/zirebs.html,zirebs,
Zbornik radova Ekonomskog fakulteta u Rijeci Proceedings of Rijeka Faculty of Economics,https://ideas.repec.org/s/rfe/zbefri.html,zbefri,
Zeitschrift fuer Personalforschung. German Journal of Research in Human Resource Management,https://ideas.repec.org/s/rai/zfpers.html,zfpers,
Zeitschrift für ArbeitsmarktForschung - Journal for Labour Market Research,https://ideas.repec.org/s/iab/iabzaf.html,iabzaf,
Zeitschrift für Bankrecht und Bankwirtschaft ZBB) Journal of Banking Law and Banking JBB),https://ideas.repec.org/s/bpj/zfbrbw.html,zfbrbw,
Zeitschrift für das gesamte Genossenschaftswesen,https://ideas.repec.org/s/bpj/zfgewe.html,zfgewe,
Zeitschrift für die Regionale Wissenschaft,https://ideas.repec.org/s/hrs/jrnzrw.html,jrnzrw,
Zeitschrift für Immobilienökonomie German Journal of Real Estate Research),https://ideas.repec.org/s/spr/gjorer.html,gjorer,
Zeitschrift für Nachwuchswissenschaftler - German Journal for Young Researchers,https://ideas.repec.org/s/znw/papers.html,papers,
Zeitschrift für Tourismuswissenschaft,https://ideas.repec.org/s/bpj/touwis.html,touwis,
"Zeitschrift für Wirtschafts- und Unternehmensethik - Journal for Business, Economics & Ethics",https://ideas.repec.org/s/nms/ethics.html,ethics,
"Zeitschrift für Wirtschafts- und Unternehmensethik - Journal for Business, Economics & Ethics",https://ideas.repec.org/s/rai/ethics.html,ethics,
Zeitschrift für Wirtschaftspolitik,https://ideas.repec.org/s/lus/zwipol.html,zwipol,
Zeszyty Naukowe Małopolskiej Wyższej Szkoły Ekonomicznej w Tarnowie The Malopolska School of Economics in Tarnow Research Papers Collection,https://ideas.repec.org/s/znm/journl.html,journl,
ZEW Branchenreport Informationswirtschaft,https://ideas.repec.org/s/zbw/zewbiw.html,zewbiw,
ZEW Gründungsreport,https://ideas.repec.org/s/zbw/zewgru.html,zewgru,
ZEW Wachstums- und Konjunkturanalysen,https://ideas.repec.org/s/zbw/zewwka.html,zewwka,
ZfKE – Zeitschrift für KMU und Entrepreneurship,https://ideas.repec.org/s/dah/aeqzfk.html,aeqzfk,
ZFW – Advances in Economic Geography,https://ideas.repec.org/s/bpj/zfwige.html,zfwige,
ZögU - Zeitschrift für öffentliche und gemeinwirtschaftliche Unternehmen,https://ideas.repec.org/s/nms/zoegun.html,zoegun,
Κείμενα Περιφερειακής Επιστήμης,https://ideas.repec.org/s/hrs/jrnkpe.html,jrnkpe,
Бизнес в законе. Экономико-юридический журнал,https://ideas.repec.org/s/scn/027818.html,027818,
Бизнес-информатика,https://ideas.repec.org/s/scn/025686.html,025686,
Вестник Адыгейского государственного университета. Серия 5: Экономика,https://ideas.repec.org/s/scn/013827.html,013827,
Вестник Астраханского государственного технического университета. Серия: Экономика,https://ideas.repec.org/s/scn/015052.html,015052,
Вестник Волгоградского государственного университета. Серия 3: Экономика. Экология,https://ideas.repec.org/s/scn/028142.html,028142,
Вестник Киевского национального университета имени Тараса Шевченко. Экономика.,https://ideas.repec.org/s/scn/pnoeeq.html,pnoeeq,
Вестник Московского университета имени С.Ю. Витте. Серия 1: Экономика и управление,https://ideas.repec.org/s/scn/031303.html,031303,
Вестник Омского университета. Серия «Экономика»,https://ideas.repec.org/s/scn/025682.html,025682,
Вестник Пермского университета. Серия: Экономика,https://ideas.repec.org/s/scn/006506.html,006506,
Вестник Саратовского государственного социально-экономического университета,https://ideas.repec.org/s/scn/009938.html,009938,
Вестник Таганрогского института управления и экономики,https://ideas.repec.org/s/scn/030999.html,030999,
Вестник Томского государственного университета. Экономика,https://ideas.repec.org/s/scn/002527.html,002527,
"Вестник УГУЭС. Наука, образование, экономика. Серия: Экономика",https://ideas.repec.org/s/scn/031655.html,031655,
Вестник Финансового университета,https://ideas.repec.org/s/scn/031255.html,031255,
Вісник економіки транспорту і промисловості,https://ideas.repec.org/s/scn/031720.html,031720,
Вісник економічної науки України Вестник экономической науки Украины,https://ideas.repec.org/s/scn/031934.html,031934,
Вісник Житомирського державного технологічного університету. Серія: Економічні науки THE JOURNAL OF ZHYTOMYR STATE TECHNOLOGICAL UNIVERSITY. SERIES: ECONOMICS,https://ideas.repec.org/s/scn/000ven.html,000ven,
Вісник Маріупольського державного університету. Сер.: Економіка,https://ideas.repec.org/s/scn/032153.html,032153,
Вопросы государственного и муниципального управления Public administration issues,https://ideas.repec.org/s/scn/vgmu00.html,vgmu00,
Вопросы образования Educational Studies Moscow,https://ideas.repec.org/s/scn/voprob.html,voprob,
Евразийская Экономическая Интеграция,https://ideas.repec.org/s/scn/031725.html,031725,
Економічний вісник Донбасу Экономический вестник Донбасса,https://ideas.repec.org/s/scn/032263.html,032263,
Журнал Экономика и математические методы ЭММ),https://ideas.repec.org/s/scn/cememm.html,cememm,
Ижтимоий-гуманитар фанларнинг долзарб муаммолари / Актуальные проблемы социально-гуманитарных наук / Actual Problems of Humanities and Social Sciences.,https://ideas.repec.org/s/dbw/scipro.html,scipro,
Известия высших учебных заведений. Поволжский регион. Экономические науки,https://ideas.repec.org/s/scn/033140.html,033140,
Известия Дальневосточного федерального университета. Экономика и управление,https://ideas.repec.org/s/scn/004657.html,004657,
Известия Тульского государственного университета. Экономические и юридические науки,https://ideas.repec.org/s/scn/013908.html,013908,
Мир новой экономики The world of new economy,https://ideas.repec.org/s/scn/wnewec.html,wnewec,
Мир новой экономики,https://ideas.repec.org/s/scn/031257.html,031257,
Мир экономики и управления Вестник НГУ. Cерия: Cоциально-экономические науки,https://ideas.repec.org/s/scn/guhrje.html,guhrje,
Мониторинг деловых тенденций и предпринимательском поведении в секторах экономики России,https://ideas.repec.org/s/scn/032448.html,032448,
Научные труды: Институт народнохозяйственного прогнозирования РАН,https://ideas.repec.org/s/scn/031151.html,031151,
Научный журнал НИУ ИТМО. Серия «Экономика и экологический менеджмент»,https://ideas.repec.org/s/scn/031903.html,031903,
Научный результат. Серия «Экономические исследования»,https://ideas.repec.org/s/scn/032413.html,032413,
"Общество: политика, экономика, право",https://ideas.repec.org/s/scn/001457.html,001457,
"Основы экономики, управления и права",https://ideas.repec.org/s/scn/031361.html,031361,
"Проблеми теорії та методології бухгалтерського обліку, контролю і аналізу Problems of Theory and Methodology of Accounting, Control and Analysis",https://ideas.repec.org/s/scn/000pbo.html,000pbo,
Проблемы современной экономики,https://ideas.repec.org/s/scn/004883.html,004883,
Проблемы управления,https://ideas.repec.org/s/scn/009530.html,009530,
Проблемы учета и финансов,https://ideas.repec.org/s/scn/027558.html,027558,
Проблемы экономики и менеджмента,https://ideas.repec.org/s/scn/032872.html,032872,
Прямые инвестиции,https://ideas.repec.org/s/scn/026464.html,026464,
Региональное развитие: электронный научно-практический журнал,https://ideas.repec.org/s/scn/032423.html,032423,
Российский внешнеэкономический вестник,https://ideas.repec.org/s/scn/018481.html,018481,
Российский экономический барометр,https://ideas.repec.org/s/scn/032090.html,032090,
Сборник научных трудов Днепропетровского национального университета железнодорожного транспорта имени академика В. Лазаряна «Проблемы экономики транспорта»,https://ideas.repec.org/s/scn/032455.html,032455,
